nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded
ALUNO-1299,15.0,7,7.1,7.936,Não,M,7.5,Ametista,8.3,7.2,1,3,10.0,8.3,7.8,B,0.0,1,0
ALUNO-1300,11.0,1,9.0,7.297,Não,M,7.5,Ametista,7.9,5.3,0,3,5.0,8.8,7.8,P,-1.0,0,0
ALUNO-1301,13.0,3,9.6,7.983,Não,F,7.5,Ametista,8.3,6.0,0,3,10.0,7.5,8.7,B,0.0,1,0
ALUNO-1302,12.0,1,0.0,3.827,Não,M,7.5,Quartzo,7.2,0.6,0,1,5.0,3.3,5.3,R,-2.0,0,0
ALUNO-1307,11.0,2,7.0,6.917,Não,F,7.5,Ametista,7.5,4.8,0,3,10.0,6.7,7.2,N,0.0,1,0
ALUNO-1308,14.0,3,7.1,4.892,Não,F,2.5,Quartzo,7.5,2.3,0,1,5.0,3.3,7.8,N,-1.0,0,0
ALUNO-1310,13.0,3,9.2,6.625,Não,F,7.5,Ágata,7.5,3.5,0,2,10.0,5.3,7.2,R,0.0,1,0
ALUNO-1315,13.0,2,8.9,5.075,Não,F,4.4,Quartzo,5.0,4.3,1,1,5.0,3.8,5.7,N,-1.0,0,0
ALUNO-1319,11.0,2,6.4,7.572,Não,M,5.0,Ametista,8.1,6.3,0,3,10.0,8.3,8.4,B,0.0,1,0
ALUNO-1323,11.0,2,8.0,7.518,Não,M,5.6,Ametista,7.9,5.1,0,3,10.0,8.8,7.9,P,0.0,1,0
ALUNO-1324,11.0,2,8.5,7.186,Não,M,7.5,Ametista,7.5,3.4,0,3,10.0,8.8,7.1,B,0.0,1,0
ALUNO-1326,14.0,2,9.0,4.396,Não,F,5.6,Quartzo,6.9,1.3,0,1,5.0,3.8,3.7,B,-2.0,0,0
ALUNO-1330,15.0,4,8.8,7.117,Não,M,7.5,Ametista,7.5,5.5,0,3,5.0,8.3,7.3,R,-1.0,0,0
ALUNO-1332,8.0,0,10.0,8.775,Sim,F,7.5,Topázio,7.5,6.6,0,4,10.0,10.0,9.8,R,0.0,1,1
ALUNO-1334,8.0,0,8.5,8.821,Sim,M,7.5,Topázio,8.1,7.4,0,4,10.0,10.0,9.7,R,0.0,1,1
ALUNO-1335,11.0,2,0.0,4.831,Não,M,7.5,Quartzo,6.7,3.4,1,1,10.0,3.8,4.9,R,0.0,1,0
ALUNO-1338,11.0,2,7.9,6.511,Não,F,7.5,Ágata,7.7,5.2,0,2,10.0,2.1,8.7,B,0.0,1,0
ALUNO-1343,12.0,2,10.0,3.996,Não,M,5.6,Quartzo,6.9,1.3,0,1,5.0,1.3,3.7,B,-1.0,0,0
ALUNO-1344,15.0,2,9.5,5.664,Não,F,5.6,Ágata,8.1,2.0,0,2,2.5,5.8,7.6,B,-3.0,0,0
ALUNO-1345,9.0,0,9.0,6.606,Não,M,7.5,Ágata,7.2,4.9,0,2,5.0,6.7,7.1,N,-1.0,0,0
ALUNO-1348,14.0,3,7.5,7.422,Não,F,6.3,Ametista,7.5,6.9,1,3,5.0,8.6,8.5,N,-1.0,0,0
ALUNO-2,11.0,0,10.00002,7.675509353106849,Não,F,7.5,Ametista,5.625,8.816666666666666,0,3,5.0,7.58170509886757,7.916665,B,-2.0,0,0
ALUNO-4,12.0,2,10.00002,7.117065047619048,Não,M,7.5,Ametista,6.25,5.083333333333334,0,3,5.0,8.071428571428571,8.055553333333334,R,-1.0,0,0
ALUNO-5,12.0,2,6.41668,7.232336307992202,Não,M,7.5,Ametista,6.458333333333334,7.083333333333334,0,3,5.0,8.557504873294347,7.833336666666667,R,-1.0,0,0
ALUNO-6,11.0,2,9.000020000000001,7.741668666666667,Não,F,7.5,Ametista,6.25,5.5,0,3,10.0,9.333333333333332,7.5,B,0.0,1,0
ALUNO-7,11.0,1,10.00002,7.406743477025898,Não,M,7.5,Ametista,5.9375,5.583333333333334,0,3,5.0,9.314954051796157,7.91667,B,-1.0,0,0
ALUNO-8,16.0,5,9.16668,7.289795442501942,Não,F,5.0,Ametista,7.65625,7.144444444444445,1,3,5.0,8.268065268065268,7.6250025,R,-1.0,0,0
ALUNO-9,8.0,0,9.000020000000001,5.665746204655248,Não,M,5.0,Quartzo,3.75,2.133333333333333,0,1,10.0,6.820377689942907,5.50001,P,0.0,1,0
ALUNO-11,10.0,1,8.000020000000001,8.464686539682539,Sim,M,7.5,Topázio,7.083333333333332,9.833333333333332,1,4,5.0,9.198412698412698,9.50001,R,-1.0,0,1
ALUNO-16,11.0,1,8.500020000000001,6.995504201058202,Não,F,6.875,Ágata,4.791666666666666,6.333333333333334,0,2,5.0,9.33862433862434,6.722219999999999,R,-1.0,0,0
ALUNO-17,15.0,1,9.50002,6.723325934837093,Não,M,7.5,Ágata,5.9375,5.5,0,2,5.0,6.647869674185464,7.5,B,-2.0,0,0
ALUNO-18,16.0,4,0.0,5.845721955648926,Não,M,8.125,Quartzo,7.8125,5.222222222222222,0,1,5.0,6.287640056022409,7.2499975,B,-2.0,0,0
ALUNO-19,13.0,2,10.00002,7.843149036414566,Não,M,7.5,Ametista,6.666666666666666,7.466666666666667,0,3,5.0,9.054621848739496,8.111113333333334,R,-1.0,0,0
ALUNO-20,8.0,0,10.00002,8.616243765480895,Sim,F,7.5,Topázio,5.625,8.466666666666667,0,4,10.0,9.552042160737813,8.5,R,0.0,1,1
ALUNO-21,16.0,3,7.91667,5.652385860342557,Não,M,5.0,Quartzo,7.03125,5.166666666666667,0,1,2.5,5.649085968379447,6.222216666666668,R,-3.0,0,0
ALUNO-22,8.0,0,8.000020000000001,8.098496318150449,Não,F,7.5,Topázio,4.6875,9.25,0,4,10.0,8.982056590752244,7.166665,R,0.0,1,0
ALUNO-23,11.0,1,8.000020000000001,7.78265826912142,Não,F,7.5,Ametista,6.5625,9.25,0,3,5.0,7.7986963456071,8.333335,P,-1.0,0,0
ALUNO-24,11.0,2,10.00002,8.26975686419753,Sim,F,6.875,Topázio,6.458333333333333,6.75,0,4,10.0,9.320987654320987,8.611119999999998,B,0.0,1,1
ALUNO-25,8.0,0,7.50002,7.95176506926407,Não,M,7.5,Ametista,3.125,9.1,0,3,10.0,8.346320346320347,8.249995,R,0.0,1,0
ALUNO-26,9.0,0,9.000020000000001,7.738020410934745,Não,F,7.5,Ametista,5.9375,9.166666666666666,0,3,5.0,8.721340388007054,7.083335,R,-1.0,0,0
ALUNO-27,14.0,2,9.000020000000001,6.350091965367965,Não,M,7.5,Ágata,5.625,4.583333333333333,0,2,5.0,6.493506493506493,7.111109999999999,R,-2.0,0,0
ALUNO-29,16.0,3,0.0,4.935556331573656,Não,F,7.5,Quartzo,6.71875,5.777777777777778,0,1,2.5,4.832296380090497,5.7083325,R,-3.0,0,0
ALUNO-30,9.0,0,10.00002,8.083535682039548,Não,F,7.5,Topázio,5.625,9.1,0,4,5.0,9.005163410197735,8.250005,B,-1.0,0,0
ALUNO-31,8.0,0,6.91668,7.263157796906798,Não,F,7.5,Ametista,5.3125,7.466666666666667,0,3,10.0,7.317867317867318,6.666665,R,0.0,1,0
ALUNO-32,inf,7,7.91667,6.792708666666667,Não,F,7.5,Ágata,7.34375,4.0,0,2,5.0,8.333333333333334,7.75,B,-1.0,0,0
ALUNO-34,14.0,3,7.5,6.666787745731961,Não,F,7.5,Ágata,7.5,6.111111111111111,0,2,5.0,7.056167617548691,6.41666,R,-1.0,0,0
ALUNO-36,16.0,4,5.83333,6.854039584291188,Não,F,6.25,Ágata,7.96875,5.877777777777777,0,2,5.0,8.074712643678161,7.7916675,R,-2.0,0,0
ALUNO-37,12.0,2,8.500020000000001,7.55554175568551,Não,M,7.5,Ametista,6.25,7.333333333333333,0,3,5.0,9.041585445094215,7.777779999999999,R,-1.0,0,0
ALUNO-38,14.0,3,9.16668,6.695387571428572,Não,F,6.25,Ágata,7.34375,5.666666666666667,0,2,5.0,6.721726190476191,7.20833,B,-1.0,0,0
ALUNO-42,8.0,0,9.000020000000001,4.279765904761905,Não,M,7.5,Quartzo,0.0,2.5,0,1,10.0,3.148809523809524,2.50001,B,0.0,1,0
ALUNO-45,13.0,2,7.916679999999999,6.730556,Não,M,6.25,Ágata,6.25,5.0,0,2,5.0,9.166666666666666,6.777773333333332,B,-1.0,0,0
ALUNO-46,10.0,1,8.500020000000001,7.398436561403509,Não,F,7.5,Ametista,6.041666666666667,5.0,0,3,10.0,9.082456140350876,6.888883333333333,R,0.0,1,0
ALUNO-47,11.0,1,8.500020000000001,7.65278,Não,M,7.5,Ametista,6.25,7.416666666666666,0,3,5.0,10.0,7.222223333333333,B,-1.0,0,0
ALUNO-48,16.0,5,5.41667,3.914881285714285,Não,F,6.25,Quartzo,5.625,0.0,0,1,5.0,3.803571428571429,4.625,R,-1.0,0,0
ALUNO-49,9.0,0,9.50002,8.339586333333333,Sim,F,7.5,Topázio,6.5625,8.166666666666666,0,4,5.0,10.0,9.250005,B,-1.0,0,1
ALUNO-50,13.0,3,0.0,4.966393630641453,Não,M,7.5,Quartzo,5.625,3.055555555555556,0,1,10.0,4.630580097651709,5.5833325,R,0.0,1,0
ALUNO-51,10.0,1,9.000020000000001,6.953190321839081,Não,M,7.5,Ágata,5.625,5.083333333333334,0,2,5.0,9.203448275862067,6.91666,R,-1.0,0,0
ALUNO-56,inf,7,0.0,3.036573379084968,Não,M,5.0,Quartzo,3.28125,0.4444444444444445,0,1,5.0,3.597794117647059,4.500003333333333,B,-1.0,0,0
ALUNO-58,14.0,3,7.91667,7.305158063492064,Não,F,7.5,Ametista,8.125,6.888888888888889,0,3,5.0,7.991071428571429,7.374995,R,-1.0,0,0
ALUNO-60,19.0,7,8.33334,5.783132947712418,Não,M,5.625,Quartzo,7.96875,4.044444444444444,0,1,5.0,4.129901960784314,7.277773333333332,R,-1.0,0,0
ALUNO-61,12.0,2,10.00002,6.410355757575758,Não,F,7.5,Ágata,6.25,2.5,0,2,5.0,7.787878787878788,7.38889,P,-1.0,0,0
ALUNO-63,9.0,0,9.50002,6.683821329434698,Não,F,5.625,Ágata,5.625,5.083333333333334,0,2,5.0,8.544103313840155,6.91666,B,-1.0,0,0
ALUNO-64,15.0,3,8.75001,4.664931388888889,Não,M,7.5,Quartzo,4.84375,2.833333333333333,0,1,5.0,3.611111111111112,3.8333325,B,-2.0,0,0
ALUNO-65,11.0,1,10.00002,7.987503111111112,Sim,M,5.625,Ametista,6.25,8.166666666666666,1,3,5.0,9.555555555555555,8.777783333333334,B,-1.0,0,1
ALUNO-66,13.0,3,6.66667,7.171874500000001,Não,F,7.5,Ametista,7.34375,7.777777777777779,0,3,10.0,5.784722222222221,6.5416625,R,0.0,1,0
ALUNO-67,11.0,1,9.000020000000001,6.770192769423559,Não,F,5.0,Ágata,5.9375,5.583333333333333,0,2,5.0,7.88220551378446,7.916665,R,-1.0,0,0
ALUNO-69,9.0,0,10.00002,7.598297219273481,Sim,M,7.5,Ametista,5.625,7.883333333333333,0,3,5.0,7.545642763034067,8.5,R,-1.0,0,1
ALUNO-70,11.0,2,10.00002,8.205557333333335,Sim,F,7.5,Topázio,6.666666666666666,6.5,0,4,10.0,8.833333333333332,8.61111,B,0.0,1,1
ALUNO-72,9.0,0,7.50002,7.728843833635814,Não,F,8.125,Ametista,5.625,8.833333333333332,0,3,5.0,8.602540834845735,8.083335,R,-1.0,0,0
ALUNO-73,16.0,4,8.33334,6.712044773504273,Não,F,7.5,Ágata,6.71875,6.5,0,2,5.0,6.992521367521367,6.2916575,R,-2.0,0,0
ALUNO-74,15.0,4,7.91667,6.684722722222222,Não,F,6.875,Ágata,7.5,6.111111111111112,0,2,5.0,6.25,7.4166675,R,-1.0,0,0
ALUNO-75,13.0,5,10.00002,9.441521857142858,Sim,F,9.375,Topázio,9.21875,8.5,1,4,10.0,9.660714285714286,9.75001,R,2.0,0,1
ALUNO-76,9.0,1,10.00002,8.306175283950617,Não,F,7.5,Topázio,5.833333333333334,7.166666666666666,0,4,10.0,9.419753086419751,8.27778,B,0.0,1,0
ALUNO-77,11.0,0,10.00002,7.901663220043574,Não,F,8.75,Ametista,5.625,8.333333333333332,0,3,5.0,8.237472766884531,8.25,B,-2.0,0,0
ALUNO-78,12.0,1,6.91668,7.604387307346327,Não,F,7.5,Ametista,6.666666666666666,7.666666666666666,0,3,5.0,9.480259870064968,7.833336666666667,R,-2.0,0,0
ALUNO-79,13.0,3,9.58335,7.110494326118326,Não,M,7.5,Ametista,7.34375,3.666666666666667,0,3,10.0,7.463924963924963,7.20833,R,0.0,1,0
ALUNO-80,12.0,2,6.83334,6.580093259259259,Não,M,5.625,Ágata,6.25,4.25,0,2,5.0,9.296296296296296,7.5,B,-1.0,0,0
ALUNO-81,17.0,6,8.33334,7.474202506556246,Sim,F,8.125,Ametista,7.5,6.655555555555555,1,3,5.0,7.402950310559007,8.833336666666666,A,-1.0,0,1
ALUNO-83,16.0,5,7.91667,7.202977523809524,Não,F,7.5,Ametista,6.875,6.8,1,3,5.0,7.819047619047619,7.750005,B,-1.0,0,0
ALUNO-84,10.0,1,9.000020000000001,7.502401434343434,Sim,F,7.5,Ametista,6.458333333333334,6.25,0,3,5.0,8.838383838383837,8.444446666666666,B,-1.0,0,1
ALUNO-85,11.0,1,9.50002,7.744553615384616,Sim,M,5.0,Ametista,5.625,7.583333333333333,0,3,5.0,9.743589743589745,8.833335,B,-1.0,0,1
ALUNO-87,16.0,5,9.16668,6.644810737664296,Não,F,5.625,Ágata,7.96875,6.566666666666667,1,2,5.0,5.652169521654815,7.1250025,B,-1.0,0,0
ALUNO-88,13.0,3,9.58335,8.427269800194932,Sim,F,5.625,Topázio,8.90625,6.877777777777777,1,4,10.0,9.11793372319688,9.0833375,B,0.0,1,1
ALUNO-90,16.0,5,5.833320000000001,5.195056982905983,Não,M,7.5,Quartzo,6.71875,3.555555555555556,0,1,5.0,3.004807692307692,6.888886666666665,R,-1.0,0,0
ALUNO-91,12.0,2,8.500020000000001,7.412884468772608,Não,F,7.5,Ametista,6.458333333333334,7.916666666666667,0,3,5.0,7.918575677196368,7.500003333333334,B,-1.0,0,0
ALUNO-92,11.0,0,9.50002,7.232068817813765,Não,F,7.5,Ametista,5.625,5.416666666666666,0,3,5.0,9.26450742240216,7.66666,R,-2.0,0,0
ALUNO-97,14.0,3,7.91667,7.501754052631579,Não,F,7.5,Ametista,7.5,7.0,0,3,10.0,8.467105263157894,5.58333,R,0.0,1,0
ALUNO-98,15.0,3,7.91667,7.396527277777778,Não,F,7.5,Ametista,7.8125,7.055555555555556,0,3,5.0,8.520833333333332,7.2916625,R,-2.0,0,0
ALUNO-99,inf,7,8.75001,7.7833335,Não,M,7.5,Ametista,7.5,7.25,0,3,5.0,10.0,7.2916625,R,-1.0,0,0
ALUNO-100,14.0,2,9.000020000000001,6.042318760312152,Não,F,5.0,Ágata,6.25,1.666666666666666,0,2,5.0,8.475473801560758,7.444443333333333,R,-2.0,0,0
ALUNO-101,13.0,3,7.08333,7.477568777777778,Não,M,6.25,Ametista,7.65625,6.622222222222223,0,3,10.0,7.854166666666666,7.416665,R,0.0,1,0
ALUNO-102,11.0,1,7.333340000000001,7.475860455026456,Não,M,7.5,Ametista,6.041666666666667,7.666666666666666,0,3,5.0,8.941798941798943,7.833333333333333,R,-1.0,0,0
ALUNO-103,10.0,1,9.50002,7.105690655172413,Não,F,5.625,Ametista,5.625,6.0,0,3,5.0,8.903448275862068,7.749995,B,-1.0,0,0
ALUNO-104,8.0,0,10.00002,8.357710510121457,Sim,M,7.5,Topázio,5.625,7.25,0,4,10.0,9.392712550607287,8.58333,P,0.0,1,1
ALUNO-107,11.0,0,7.91668,6.01131119047619,Não,F,7.5,Ágata,5.625,4.0,0,2,5.0,4.952380952380953,8.083335,B,-2.0,0,0
ALUNO-108,9.0,0,9.000020000000001,7.642290505279036,Não,F,7.5,Ametista,5.625,8.416666666666668,0,3,5.0,8.565610859728508,7.666665,P,-1.0,0,0
ALUNO-110,8.0,0,10.00002,7.426485448585232,Não,M,8.125,Ametista,5.625,5.5,0,3,10.0,6.590752242926156,8.166665,R,0.0,1,0
ALUNO-113,13.0,3,9.16668,6.40909040909091,Não,F,5.625,Ágata,5.625,5.166666666666666,0,2,10.0,6.253787878787879,5.4166575,P,0.0,1,0
ALUNO-114,9.0,0,9.50002,7.484211146117041,Não,M,7.5,Ametista,5.3125,8.766666666666666,0,3,5.0,7.748129063918538,7.25,B,-1.0,0,0
ALUNO-116,11.0,2,10.00002,7.913890666666667,Não,M,7.5,Ametista,6.25,5.75,0,3,10.0,9.333333333333332,7.61111,P,0.0,1,0
ALUNO-118,10.0,1,10.00002,8.334031111111113,Sim,F,7.5,Topázio,6.5625,9.416666666666668,0,4,5.0,8.38888888888889,9.33334,R,-1.0,0,1
ALUNO-119,13.0,3,9.16668,8.230908478550688,Não,F,6.25,Topázio,7.34375,8.888888888888888,0,4,10.0,8.635443503864556,7.249995,B,0.0,1,0
ALUNO-121,13.0,2,8.000020000000001,6.244752193362194,Não,F,7.5,Ágata,6.458333333333334,2.5,0,2,5.0,8.466810966810968,6.777773333333332,B,-1.0,0,0
ALUNO-122,9.0,1,9.000020000000001,8.265278666666667,Não,F,7.5,Topázio,6.041666666666667,8.0,0,4,10.0,10.0,7.055549999999999,B,0.0,1,0
ALUNO-123,11.0,2,9.50002,7.619194363636365,Sim,F,7.5,Ametista,6.666666666666666,6.0,0,3,10.0,6.818181818181817,8.444446666666668,B,0.0,1,1
ALUNO-124,9.0,1,9.000020000000001,7.209561440115441,Não,M,7.5,Ametista,5.416666666666667,5.166666666666667,0,3,10.0,8.033910533910534,6.888886666666665,R,0.0,1,0
ALUNO-126,11.0,0,9.000020000000001,7.216575886639676,Não,F,7.5,Ametista,4.0625,7.333333333333333,0,3,5.0,8.468286099865047,7.5,P,-2.0,0,0
ALUNO-127,11.0,1,10.00002,6.865748086580086,Não,F,7.5,Ágata,5.625,5.5,0,2,5.0,7.932900432900433,6.833329999999998,B,-1.0,0,0
ALUNO-128,11.0,0,9.000020000000001,7.00427655844156,Não,F,5.625,Ágata,5.0,6.083333333333333,0,2,5.0,9.45887445887446,7.166665,B,-2.0,0,0
ALUNO-129,13.0,2,9.000020000000001,7.203235887774063,Não,F,5.625,Ametista,6.875,8.083333333333332,0,3,5.0,6.793942772203643,7.888893333333335,P,-1.0,0,0
ALUNO-130,8.0,0,9.50002,8.259504831168831,Não,F,8.125,Topázio,5.625,9.266666666666666,0,4,10.0,7.489177489177488,7.91667,B,0.0,1,0
ALUNO-131,13.0,3,7.91667,7.423958,Não,F,4.375,Ametista,7.03125,6.75,0,3,10.0,8.75,6.95833,B,0.0,1,0
ALUNO-133,12.0,1,8.000020000000001,7.292060604010025,Não,M,6.875,Ametista,5.3125,7.166666666666666,0,3,5.0,9.116541353383456,7.583335,R,-2.0,0,0
ALUNO-134,15.0,3,10.00002,7.086938830687831,Não,F,5.625,Ametista,7.1875,5.75,0,3,5.0,9.153439153439152,6.624995,B,-2.0,0,0
ALUNO-135,11.0,1,9.000020000000001,5.262717116883117,Não,F,5.0,Quartzo,5.625,2.416666666666667,0,1,5.0,4.75108225108225,6.833326666666666,B,-1.0,0,0
ALUNO-138,9.0,0,10.00002,8.452910432147561,Sim,F,7.5,Topázio,5.625,9.65,0,4,5.0,9.552042160737813,9.0,B,-1.0,0,1
ALUNO-140,11.0,0,9.50002,6.952048450292399,Não,F,5.625,Ágata,5.625,7.25,0,2,5.0,7.218567251461989,7.416665,B,-2.0,0,0
ALUNO-141,13.0,3,9.58335,7.338636696969697,Não,M,7.5,Ametista,7.5,5.166666666666667,0,3,10.0,8.068181818181818,6.166660000000001,R,0.0,1,0
ALUNO-142,14.0,3,10.00002,8.083730668737061,Sim,F,7.5,Topázio,7.96875,7.777777777777779,0,4,5.0,8.989820565907522,8.41667,B,-1.0,0,1
ALUNO-143,14.0,3,8.75001,6.330913823620824,Não,M,5.0,Ágata,7.03125,5.111111111111111,0,2,5.0,6.444493006993008,7.208335,B,-1.0,0,0
ALUNO-144,15.0,4,8.33334,7.946686340802987,Não,M,7.5,Ametista,8.125,7.888888888888888,0,3,5.0,9.15703781512605,8.208335,B,-1.0,0,0
ALUNO-148,11.0,1,9.50002,7.618983703703704,Não,F,7.5,Ametista,6.041666666666667,6.5,0,3,5.0,9.351851851851851,8.222223333333332,B,-1.0,0,0
ALUNO-150,13.0,2,10.00002,8.219954610229276,Sim,M,5.0,Topázio,6.875,9.0,0,4,5.0,9.717813051146384,8.94445,B,-1.0,0,1
ALUNO-151,13.0,3,8.33334,8.225582168498168,Não,M,6.875,Topázio,8.125,7.900000000000001,1,4,10.0,8.436240842490841,8.125,B,0.0,1,0
ALUNO-152,13.0,4,8.75001,7.618388587937373,Não,F,5.0,Ametista,7.03125,7.644444444444443,1,3,10.0,7.806870995242416,7.2499975,B,1.0,0,0
ALUNO-153,15.0,5,10.00002,9.105280944444443,Sim,M,8.125,Topázio,8.75,8.700000000000001,1,4,10.0,9.09722222222222,9.2916725,P,0.0,1,1
ALUNO-154,12.0,1,3.49998,4.934497092833093,Não,M,7.5,Quartzo,6.25,3.75,0,1,5.0,3.797498797498797,5.999996666666666,B,-2.0,0,0
ALUNO-156,14.0,4,7.91667,7.535259906926407,Não,M,5.0,Ametista,7.5,6.599999999999999,1,3,10.0,8.159632034632034,7.7083325,B,0.0,1,0
ALUNO-158,16.0,4,8.33334,5.623852223240812,Não,F,5.0,Quartzo,7.1875,4.111111111111112,0,1,5.0,4.747740005092947,6.49999,B,-2.0,0,0
ALUNO-159,11.0,0,9.000020000000001,7.484878876543211,Sim,F,5.625,Ametista,5.625,7.25,0,3,5.0,8.966049382716049,8.583335,R,-2.0,0,1
ALUNO-164,12.0,2,8.500020000000001,6.837216877492878,Não,F,7.5,Ágata,6.041666666666667,5.75,0,2,5.0,7.304131054131053,7.61111,B,-1.0,0,0
ALUNO-165,13.0,1,8.500020000000001,8.18081096969697,Sim,F,8.125,Topázio,6.875,8.416666666666668,0,4,5.0,9.848484848484848,8.388893333333334,B,-2.0,0,1
ALUNO-166,11.0,1,9.50002,6.641311207977208,Não,F,4.375,Ágata,5.625,4.75,0,2,5.0,9.03988603988604,7.16666,R,-1.0,0,0
ALUNO-167,11.0,2,8.500020000000001,6.985914031746033,Não,F,7.5,Ágata,6.041666666666667,2.75,0,2,10.0,8.825396825396826,7.333329999999999,A,0.0,1,0
ALUNO-168,13.0,2,9.000020000000001,6.434172224089636,Não,F,6.25,Ágata,6.041666666666667,6.133333333333333,0,2,5.0,6.002801120448179,6.888883333333332,R,-1.0,0,0
ALUNO-169,10.0,0,9.50002,7.284936897435898,Não,F,5.0,Ametista,5.625,6.916666666666666,0,3,5.0,8.945512820512821,7.999995,R,-2.0,0,0
ALUNO-170,13.0,1,7.50002,7.523833791887125,Não,F,7.5,Ametista,6.041666666666667,8.25,0,3,5.0,8.959435626102293,7.38889,B,-2.0,0,0
ALUNO-171,15.0,4,7.91667,7.304860777777779,Não,F,7.5,Ametista,7.1875,7.633333333333333,0,3,5.0,8.255555555555556,6.83333,B,-1.0,0,0
ALUNO-172,11.0,1,6.41668,6.407077164021164,Não,F,5.0,Ágata,5.625,5.75,0,2,5.0,8.32010582010582,6.94444,R,-1.0,0,0
ALUNO-175,14.0,4,8.33334,7.540822106753813,Não,F,7.5,Ametista,7.5,6.111111111111111,0,3,10.0,7.676334422657952,7.249995,B,0.0,1,0
ALUNO-176,14.0,3,6.66666,5.096608405982907,Não,F,5.0,Quartzo,5.15625,2.888888888888889,0,1,5.0,7.391025641025641,4.2916725,R,-1.0,0,0
ALUNO-177,8.0,0,9.50002,8.27865517948718,Não,F,7.5,Topázio,5.625,8.783333333333333,0,4,10.0,8.964102564102564,7.33333,B,0.0,1,0
ALUNO-178,8.0,0,8.500020000000001,7.205336595776773,Não,F,7.5,Ametista,5.625,3.416666666666667,0,3,10.0,9.547511312217194,7.249995,P,0.0,1,0
ALUNO-179,13.0,2,6.83334,7.68295498989899,Não,F,7.5,Ametista,6.875,9.5,0,3,5.0,8.69949494949495,7.111109999999999,R,-1.0,0,0
ALUNO-180,9.0,0,9.000020000000001,6.039586333333334,Não,F,6.25,Ágata,5.3125,3.5,0,2,5.0,7.916666666666666,6.000005,R,-1.0,0,0
ALUNO-181,9.0,0,9.000020000000001,7.910768840791018,Não,M,7.5,Ametista,6.5625,8.083333333333332,0,3,5.0,9.105915870621754,8.333335,B,-1.0,0,0
ALUNO-182,8.0,0,9.50002,7.093227724696356,Não,M,6.875,Ametista,4.6875,6.0,0,3,10.0,6.518218623481781,7.41666,P,0.0,1,0
ALUNO-185,9.0,0,8.500020000000001,7.617045315375983,Não,M,8.125,Ametista,5.625,8.8,0,3,5.0,8.243546576879911,7.41667,R,-1.0,0,0
ALUNO-191,11.0,1,9.50002,6.709725111111111,Não,F,5.0,Ágata,4.375,6.5,0,2,5.0,8.722222222222221,6.388893333333333,B,-1.0,0,0
ALUNO-192,13.0,2,8.500020000000001,6.722024920634921,Não,F,7.5,Ágata,6.458333333333334,5.0,0,2,5.0,8.103174603174603,6.777773333333331,B,-1.0,0,0
ALUNO-193,15.0,4,8.75001,7.174196928571429,Não,F,5.625,Ametista,7.65625,5.566666666666666,0,3,5.0,9.038690476190476,7.7499975,R,-1.0,0,0
ALUNO-195,13.0,2,7.50002,6.745479946323136,Não,F,7.5,Ágata,6.25,4.833333333333333,0,2,5.0,8.046833064949007,7.722223333333334,B,-1.0,0,0
ALUNO-196,15.0,3,9.16668,7.254680434997751,Não,F,5.625,Ametista,7.65625,7.055555555555554,0,3,5.0,8.535551619433198,6.95833,R,-2.0,0,0
ALUNO-197,14.0,4,10.00002,8.354717840548341,Sim,M,5.625,Topázio,8.125,7.688888888888889,1,4,10.0,8.751352813852813,8.458337499999999,B,0.0,1,1
ALUNO-200,15.0,4,7.91667,6.874873274934217,Não,M,7.5,Ágata,7.65625,5.611111111111112,0,2,5.0,7.10179526355997,7.625,B,-1.0,0,0
ALUNO-201,16.0,5,8.33334,6.438413142857143,Não,M,7.5,Ágata,7.5,4.033333333333333,0,2,5.0,6.047619047619048,7.944443333333334,B,-1.0,0,0
ALUNO-203,11.0,2,9.50002,7.329169333333334,Não,M,6.875,Ametista,6.25,5.5,0,3,10.0,9.0,5.833336666666667,R,0.0,1,0
ALUNO-204,11.0,1,8.000020000000001,6.575002222222222,Não,F,7.5,Ágata,6.25,4.5,0,2,5.0,7.444444444444445,7.555556666666667,B,-1.0,0,0
ALUNO-205,9.0,0,8.500020000000001,7.664923985754986,Não,M,7.5,Ametista,5.625,9.166666666666666,0,3,5.0,8.262108262108262,7.583335,P,-1.0,0,0
ALUNO-207,15.0,3,0.0,4.571673982861744,Não,F,7.5,Quartzo,6.40625,3.722222222222223,0,1,5.0,3.724695192086496,5.9583275,B,-2.0,0,0
ALUNO-211,11.0,1,9.000020000000001,7.856571887125221,Não,M,7.5,Ametista,6.25,8.416666666666668,0,3,5.0,8.935626102292769,8.055556666666666,R,-1.0,0,0
ALUNO-212,10.0,0,9.50002,6.344244591269144,Não,M,4.375,Ágata,2.8125,6.766666666666666,0,2,5.0,8.944141289679047,5.166655,R,-2.0,0,0
ALUNO-214,14.0,2,9.50002,6.417875178463399,Não,M,5.625,Ágata,3.333333333333333,4.75,0,2,5.0,8.832425892317,6.777773333333334,B,-2.0,0,0
ALUNO-217,11.0,2,6.91668,8.48808864197531,Sim,F,7.5,Topázio,6.666666666666666,8.133333333333333,0,4,10.0,9.876543209876544,8.888893333333334,B,0.0,1,1
ALUNO-218,9.0,1,9.50002,8.362568122807017,Sim,M,7.5,Topázio,6.5625,6.916666666666666,0,4,10.0,9.031578947368422,9.083335,B,0.0,1,1
